"","epoch","variable","MAE","experiment_name"
"297",146,"validation",0.0584263672791822,"raw"
"298",147,"validation",0.0576135077343513,"raw"
"299",148,"validation",0.057385495553414,"raw"
"300",149,"validation",0.0572880229321859,"raw"
"301",0,"training",0.334969692032562,"augmented with features"
"302",1,"training",0.19455889339551,"augmented with features"
"303",2,"training",0.156454189499908,"augmented with features"
"304",3,"training",0.139098544679749,"augmented with features"
"305",4,"training",0.127259928982419,"augmented with features"
"306",5,"training",0.119243783726954,"augmented with features"
"307",6,"training",0.112065977237916,"augmented with features"
"308",7,"training",0.107679695598279,"augmented with features"
"309",8,"training",0.101095632456206,"augmented with features"
"310",9,"training",0.0966628924337162,"augmented with features"
"311",10,"training",0.0921968163965043,"augmented with features"
"312",11,"training",0.0897653433562969,"augmented with features"
"313",12,"training",0.0851840464924362,"augmented with features"
"314",13,"training",0.0826852367679124,"augmented with features"
"315",14,"training",0.0800813822705368,"augmented with features"
"316",15,"training",0.0780480601799929,"augmented with features"
"317",16,"training",0.0767558775372247,"augmented with features"
"318",17,"training",0.0738402178771086,"augmented with features"
"319",18,"training",0.0721529807488404,"augmented with features"
"320",19,"training",0.071232997899748,"augmented with features"
"321",20,"training",0.0689391756742103,"augmented with features"
"322",21,"training",0.0678824372374529,"augmented with features"
"323",22,"training",0.0663463911696749,"augmented with features"
"324",23,"training",0.065096609694264,"augmented with features"
"325",24,"training",0.0638366930739528,"augmented with features"
"326",25,"training",0.0636627297646945,"augmented with features"
"327",26,"training",0.0619879665937667,"augmented with features"
"328",27,"training",0.0611710977267258,"augmented with features"
"329",28,"training",0.0604676467979632,"augmented with features"
"330",29,"training",0.0597891155650263,"augmented with features"
"331",30,"training",0.059151937994331,"augmented with features"
"332",31,"training",0.057802255745911,"augmented with features"
"333",32,"training",0.0575701942755379,"augmented with features"
"334",33,"training",0.0566464397018412,"augmented with features"
"335",34,"training",0.0559722553291062,"augmented with features"
"336",35,"training",0.0564330015558513,"augmented with features"
"337",36,"training",0.0549520877884295,"augmented with features"
"338",37,"training",0.0539236717381704,"augmented with features"
"339",38,"training",0.0537038407240104,"augmented with features"
"340",39,"training",0.0530358759372923,"augmented with features"
"341",40,"training",0.0524090472660578,"augmented with features"
"342",41,"training",0.0521940698081328,"augmented with features"
"343",42,"training",0.0520515472878878,"augmented with features"
"344",43,"training",0.0509589622042132,"augmented with features"
"345",44,"training",0.0509145081892326,"augmented with features"
"346",45,"training",0.0501186948174821,"augmented with features"
"347",46,"training",0.0506085922325463,"augmented with features"
"348",47,"training",0.0500140169996634,"augmented with features"
"349",48,"training",0.048911268203361,"augmented with features"
"350",49,"training",0.0487706336740987,"augmented with features"
"351",50,"training",0.04854122625681,"augmented with features"
"352",51,"training",0.0483069184308114,"augmented with features"
"353",52,"training",0.0478412856745917,"augmented with features"
"354",53,"training",0.0487951551748629,"augmented with features"
"355",54,"training",0.0471135376649317,"augmented with features"
"356",55,"training",0.0468227665011945,"augmented with features"
"357",56,"training",0.046374084178246,"augmented with features"
"358",57,"training",0.0464222497030574,"augmented with features"
"359",58,"training",0.04609231976842,"augmented with features"
"360",59,"training",0.0454896355813669,"augmented with features"
"361",60,"training",0.0455062241222401,"augmented with features"
"362",61,"training",0.0451234601930291,"augmented with features"
"363",62,"training",0.0458036169635961,"augmented with features"
"364",63,"training",0.0444220864684542,"augmented with features"
