target_param,epoch,valid_mae,train_mae
inf,25,0.11589605585541778,0.08269519664256371
inf,26,0.11565447246195171,0.08060703293342912
inf,27,0.12017550063069149,0.08138784074425846
inf,28,0.11065862379888053,0.07831069084251951
inf,29,0.11530477621702738,0.0787379309297665
inf,30,0.1125696238570957,0.07780331649206407
inf,31,0.10582534211777872,0.07701520504370593
inf,32,0.1103136269876393,0.07612128533313027
inf,33,0.1102310874929992,0.07577792579228101
inf,34,0.10670022057589663,0.07532159943171025
inf,35,0.10808996543768916,0.07479222454425355
inf,36,0.10659886852547688,0.07482070449531804
inf,37,0.10849481680861084,0.07345663256877916
inf,38,0.108395240119388,0.07303336955987678
inf,39,0.10588884093267942,0.07300595616651367
inf,40,0.10584868947344443,0.07159503048888403
inf,41,0.10650947870266055,0.07287222874283739
inf,42,0.10236170122860579,0.0712748047228053
inf,43,0.10222581028938293,0.07042323912001838
inf,44,0.11015684922696439,0.0711302636543706
inf,45,0.10039130706460246,0.06941843286685538
inf,46,0.09882847548172036,0.069865792781841
inf,47,0.09779909926076087,0.06952031129668075
inf,48,0.11938994530067648,0.06935816673653133
inf,49,0.10555609291599642,0.06884440832176171
inf,50,0.10736031914430279,0.06847645714958688
inf,51,0.1039090150146074,0.06808386368707693
inf,52,0.09808933053926756,0.06744388818998907
inf,53,0.12091034991286133,0.06703856912546484
inf,54,0.09965370823779414,0.0680837525998282
inf,55,0.0969505317268833,0.06641659042137878
inf,56,0.12131971148874166,0.06688345239037935
inf,57,0.09844308526765916,0.06717751649647848
inf,58,0.09640416827413344,0.06552028197134842
inf,59,0.09688087128182893,0.06599457648072794
inf,60,0.09581517396114204,0.06582999666796331
inf,61,0.10136426272251274,0.06590062089667423
inf,62,0.10864551777961434,0.0652160356313099
inf,63,0.09623893554652892,0.06424108590960169
inf,64,0.10114756210516858,0.06419935348800722
inf,65,0.09494672182907339,0.06583263145419992
inf,66,0.12252402541938649,0.06442436828862053
inf,67,0.09485725149191837,0.06397589355124116
inf,68,0.09604648116134828,0.06329362537263421
inf,69,0.10191886583643574,0.06274487900270691
inf,70,0.09975040547790069,0.06608172868427648
inf,71,0.09803166657045324,0.06496720355157805
inf,72,0.09540147306297413,0.06285806004693169
inf,73,0.09291436555244591,0.06258784615814449
inf,74,0.09351883908753754,0.06208978505653397
inf,75,0.10488827045886749,0.06337699667415815
inf,76,0.0927322894655248,0.06225312351129084
inf,77,0.10286970857170319,0.06189056764033606
inf,78,0.09297678731782462,0.061506608945132525
inf,79,0.09823599337570128,0.06186091149795734
inf,80,0.09039171901281158,0.06118297399998803
inf,81,0.09524399098209153,0.0609610984267168
inf,82,0.09670789023080179,0.06151621443531522
inf,83,0.1042173551295393,0.0610907272146391
inf,84,0.09267658075337769,0.06031815001973237
inf,85,0.09364020736307226,0.06050289402520114
inf,86,0.09053428326883627,0.06072902615164774
inf,87,0.08979198504840175,0.05934572879679819
inf,88,0.09250271120058594,0.05999490006028108
inf,89,0.0943373428477395,0.059062103230505446
inf,90,0.09042290498011857,0.059571837584623775
inf,91,0.09383232158518606,0.05984534636165354
inf,92,0.09330265079775164,0.05898215538713186
inf,93,0.10343419391942278,0.05971579325359702
inf,94,0.08934924374985438,0.0585489883638165
inf,95,0.08863440272147938,0.058244194025370954
inf,96,0.09227018462874557,0.05851202362561702
inf,97,0.09530570518265487,0.059625168439094024
inf,98,0.10440048643498012,0.058510382777418046
inf,99,0.09003629811829135,0.058001722635489084
