"","epoch","variable","MAE","experiment_name"
"393",92,"training",0.0442194943048453,"explict"
"394",93,"training",0.0440247856639684,"explict"
"395",94,"training",0.0439154013421053,"explict"
"396",95,"training",0.0438184598753512,"explict"
"397",96,"training",0.0434695694620267,"explict"
"398",97,"training",0.0435911691191043,"explict"
"399",98,"training",0.043288848196591,"explict"
"400",99,"training",0.0430773739639876,"explict"
"401",100,"training",0.04299876330827,"explict"
"402",101,"training",0.042913684650526,"explict"
"403",102,"training",0.04277162784374,"explict"
"404",103,"training",0.0425075035771646,"explict"
"405",104,"training",0.0424627146584268,"explict"
"406",105,"training",0.0422824430650808,"explict"
"407",106,"training",0.042162270566159,"explict"
"408",107,"training",0.0420865415427607,"explict"
"409",108,"training",0.0419891732132553,"explict"
"410",109,"training",0.0418918360708098,"explict"
"411",110,"training",0.0417194175256167,"explict"
"412",111,"training",0.0415983020567138,"explict"
"413",112,"training",0.041479682363052,"explict"
"414",113,"training",0.0413049970619478,"explict"
"415",114,"training",0.041322295696359,"explict"
"416",115,"training",0.0411266944446235,"explict"
"417",116,"training",0.0410364469796458,"explict"
"418",117,"training",0.0409197465819102,"explict"
"419",118,"training",0.0408158212723336,"explict"
"420",119,"training",0.0406362326476808,"explict"
"421",120,"training",0.0406066176320451,"explict"
"422",121,"training",0.0405015999732847,"explict"
"423",122,"training",0.0403594931431063,"explict"
"424",123,"training",0.0403092202222899,"explict"
"425",124,"training",0.0401901161624327,"explict"
"426",125,"training",0.0401213038688844,"explict"
"427",126,"training",0.0400078055357829,"explict"
"428",127,"training",0.0398725337869201,"explict"
"429",128,"training",0.0398778728435844,"explict"
"430",129,"training",0.0397518809732652,"explict"
"431",130,"training",0.0396210611721204,"explict"
"432",131,"training",0.0395481032644941,"explict"
"433",132,"training",0.0394523107961078,"explict"
"434",133,"training",0.0393731930839351,"explict"
"435",134,"training",0.0393108401562232,"explict"
"436",135,"training",0.03924567477731,"explict"
"437",136,"training",0.0391208042699492,"explict"
"438",137,"training",0.039041444482009,"explict"
"439",138,"training",0.0389550377507068,"explict"
"440",139,"training",0.0388727566868112,"explict"
"441",140,"training",0.0387906987042427,"explict"
"442",141,"training",0.0387137089448752,"explict"
"443",142,"training",0.0386352023515617,"explict"
"444",143,"training",0.0385811991096722,"explict"
"445",144,"training",0.0384641720731945,"explict"
"446",145,"training",0.038413651536466,"explict"
"447",146,"training",0.0383340839905115,"explict"
"448",147,"training",0.0382831652730589,"explict"
"449",148,"training",0.0382017221437998,"explict"
"450",149,"training",0.0381007304119202,"explict"
"451",0,"validation",0.339798711961316,"explict"
"452",1,"validation",0.246522727192089,"explict"
"453",2,"validation",0.210155768900789,"explict"
"454",3,"validation",0.19204399213996,"explict"
"455",4,"validation",0.176507104228261,"explict"
"456",5,"validation",0.174185136713648,"explict"
"457",6,"validation",0.165572250642443,"explict"
"458",7,"validation",0.153705478155164,"explict"
"459",8,"validation",0.142675045076557,"explict"
"460",9,"validation",0.146937424457201,"explict"
"461",10,"validation",0.143116220671644,"explict"
"462",11,"validation",0.131065050961189,"explict"
"463",12,"validation",0.131114967087264,"explict"
"464",13,"validation",0.128504919348865,"explict"
"465",14,"validation",0.124543499241593,"explict"
"466",15,"validation",0.130028196280041,"explict"
"467",16,"validation",0.119825149335528,"explict"
"468",17,"validation",0.113274750169567,"explict"
"469",18,"validation",0.117288959883554,"explict"
"470",19,"validation",0.117070198099139,"explict"
"471",20,"validation",0.110212342072559,"explict"
"472",21,"validation",0.108107320002971,"explict"
"473",22,"validation",0.105239920238013,"explict"
"474",23,"validation",0.107721952140652,"explict"
"475",24,"validation",0.104284536734384,"explict"
"476",25,"validation",0.102631546877405,"explict"
"477",26,"validation",0.10447875093869,"explict"
"478",27,"validation",0.0972581444888987,"explict"
"479",28,"validation",0.0984311773972485,"explict"
"480",29,"validation",0.0962271448825636,"explict"
"481",30,"validation",0.0939107882960509,"explict"
"482",31,"validation",0.0963676809783905,"explict"
"483",32,"validation",0.0930315430366224,"explict"
"484",33,"validation",0.0929233893671984,"explict"
"485",34,"validation",0.0935417658058546,"explict"
"486",35,"validation",0.0917920534328748,"explict"
"487",36,"validation",0.0900333279803876,"explict"
"488",37,"validation",0.0891860428276242,"explict"
"489",38,"validation",0.0903506784109018,"explict"
"490",39,"validation",0.089019642762279,"explict"
"491",40,"validation",0.0861501697330705,"explict"
"492",41,"validation",0.0897542431309659,"explict"
"493",42,"validation",0.0886135733015435,"explict"
"494",43,"validation",0.0873597067209982,"explict"
"495",44,"validation",0.0862253804601008,"explict"
"496",45,"validation",0.0859387891106708,"explict"
"497",46,"validation",0.0852204192710179,"explict"
"498",47,"validation",0.083985672402446,"explict"
"499",48,"validation",0.0850041444984175,"explict"
"500",49,"validation",0.0824706645341971,"explict"
"501",50,"validation",0.0837729490732634,"explict"
"502",51,"validation",0.0817428959273203,"explict"
"503",52,"validation",0.081025710309385,"explict"
"504",53,"validation",0.0809348018299187,"explict"
"505",54,"validation",0.0801263332006431,"explict"
"506",55,"validation",0.0818477783512364,"explict"
"507",56,"validation",0.0815721091523927,"explict"
"508",57,"validation",0.0823821650157052,"explict"
"509",58,"validation",0.0787919410854899,"explict"
"510",59,"validation",0.0782920517708345,"explict"
"511",60,"validation",0.0775168751596764,"explict"
"512",61,"validation",0.0774523268543905,"explict"
"513",62,"validation",0.0769524847668025,"explict"
"514",63,"validation",0.0773274976439694,"explict"
"515",64,"validation",0.0795605457037367,"explict"
"516",65,"validation",0.0769799927109352,"explict"
"517",66,"validation",0.076458432581476,"explict"
"518",67,"validation",0.076760688956867,"explict"
"519",68,"validation",0.0767468331802276,"explict"
"520",69,"validation",0.0735616143192015,"explict"
"521",70,"validation",0.0746947387934372,"explict"
"522",71,"validation",0.0734197451102157,"explict"
"523",72,"validation",0.0747653785692428,"explict"
"524",73,"validation",0.0731175373238261,"explict"
"525",74,"validation",0.0736987814707782,"explict"
"526",75,"validation",0.0734196472913027,"explict"
"527",76,"validation",0.0732790666922767,"explict"
"528",77,"validation",0.0737615039231636,"explict"
"529",78,"validation",0.0726979641263844,"explict"
"530",79,"validation",0.0742747561345177,"explict"
"531",80,"validation",0.0725023372960027,"explict"
"532",81,"validation",0.0737107337442457,"explict"
"533",82,"validation",0.0712547408597123,"explict"
"534",83,"validation",0.0732378978883067,"explict"
"535",84,"validation",0.0722537962419371,"explict"
"536",85,"validation",0.0708078125351539,"explict"
"537",86,"validation",0.0705413613268124,"explict"
"538",87,"validation",0.0711889238327101,"explict"
"539",88,"validation",0.0699918971306855,"explict"
"540",89,"validation",0.0701818943464308,"explict"
"541",90,"validation",0.0701339243640823,"explict"
"542",91,"validation",0.072084858452761,"explict"
"543",92,"validation",0.0701774385988071,"explict"
"544",93,"validation",0.0693753498896796,"explict"
"545",94,"validation",0.0688994165349712,"explict"
"546",95,"validation",0.0692683248229886,"explict"
"547",96,"validation",0.0685589544234737,"explict"
"548",97,"validation",0.0696120580397947,"explict"
"549",98,"validation",0.0684208125476876,"explict"
"550",99,"validation",0.0695095737614939,"explict"
"551",100,"validation",0.0686454820616912,"explict"
"552",101,"validation",0.068163669437811,"explict"
"553",102,"validation",0.0686090463992729,"explict"
"554",103,"validation",0.0680592126984109,"explict"
"555",104,"validation",0.0676881166034809,"explict"
"556",105,"validation",0.0683725324048791,"explict"
"557",106,"validation",0.0674618471974647,"explict"
"558",107,"validation",0.0675085995907104,"explict"
"559",108,"validation",0.0678933540619509,"explict"
"560",109,"validation",0.0677661122854358,"explict"
"561",110,"validation",0.0699541484436361,"explict"
"562",111,"validation",0.0664445255752853,"explict"
"563",112,"validation",0.0671996042653117,"explict"
"564",113,"validation",0.0668656697036118,"explict"
"565",114,"validation",0.066932352299812,"explict"
"566",115,"validation",0.0663745226638932,"explict"
"567",116,"validation",0.0679767837808017,"explict"
"568",117,"validation",0.0671516078454192,"explict"
"569",118,"validation",0.0669742130263839,"explict"
"570",119,"validation",0.0658459297671754,"explict"
"571",120,"validation",0.0659464768544641,"explict"
"572",121,"validation",0.0657082753836788,"explict"
"573",122,"validation",0.0660443724964255,"explict"
"574",123,"validation",0.0659745150315826,"explict"
"575",124,"validation",0.0662467970002082,"explict"
"576",125,"validation",0.0655508786840464,"explict"
"577",126,"validation",0.0652955207092467,"explict"
"578",127,"validation",0.0651768213037842,"explict"
"579",128,"validation",0.0651993159084551,"explict"
"580",129,"validation",0.0653805221000346,"explict"
"581",130,"validation",0.0650984526521737,"explict"
"582",131,"validation",0.0655594167289554,"explict"
"583",132,"validation",0.0662461419900258,"explict"
"584",133,"validation",0.0663887284175362,"explict"
"585",134,"validation",0.0652208586613978,"explict"
"586",135,"validation",0.0643958113687013,"explict"
"587",136,"validation",0.0654447845593896,"explict"
"588",137,"validation",0.0649342083882901,"explict"
"589",138,"validation",0.065273753076952,"explict"
"590",139,"validation",0.0640834873762502,"explict"
"591",140,"validation",0.0649144912479065,"explict"
"592",141,"validation",0.0650438885855418,"explict"
"593",142,"validation",0.0651555983249539,"explict"
"594",143,"validation",0.0640390847799599,"explict"
"595",144,"validation",0.0639841338439334,"explict"
"596",145,"validation",0.0638334508985281,"explict"
"597",146,"validation",0.0652779067355779,"explict"
"598",147,"validation",0.0648550099382798,"explict"
"599",148,"validation",0.0638127429510957,"explict"
"600",149,"validation",0.0645275184063501,"explict"
